image_name,left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y
2855.jpg,66,36,25,36
2856.jpg,63,40,32,39
2857.jpg,64,36,33,40
2858.jpg,60,41,32,41
2859.jpg,66,36,29,37
2860.jpg,65,36,27,38
2861.jpg,67,40,32,39
2862.jpg,62,38,33,38
2863.jpg,67,36,35,38
2864.jpg,68,39,26,38
2865.jpg,65,36,26,37
2866.jpg,58,39,35,42
2867.jpg,66,39,29,39
2868.jpg,66,36,32,34
2869.jpg,67,30,31,40
2870.jpg,63,30,29,36
2871.jpg,67,36,28,41
2872.jpg,67,34,27,36
2873.jpg,68,39,33,39
2874.jpg,66,39,30,31
2875.jpg,65,35,32,36
2876.jpg,65,33,27,37
2877.jpg,67,27,27,42
2878.jpg,67,36,30,35
2879.jpg,59,37,34,34
2880.jpg,55,38,30,39
2881.jpg,66,38,32,38
2882.jpg,62,38,31,36
2883.jpg,62,38,30,38
2884.jpg,65,40,29,40
2885.jpg,63,38,30,40
2886.jpg,67,37,35,42
2887.jpg,65,38,32,36
2888.jpg,66,36,32,36
2889.jpg,65,36,31,39
2890.jpg,68,37,26,36
2891.jpg,67,39,29,37
2892.jpg,68,38,32,37
2893.jpg,67,36,29,38
2894.jpg,61,37,29,37
2895.jpg,66,37,32,34
2896.jpg,73,44,28,35
2897.jpg,67,40,30,39
2898.jpg,73,43,35,35
2899.jpg,47,41,27,41
2900.jpg,62,36,31,39
2901.jpg,62,38,29,39
2902.jpg,64,36,28,38
2903.jpg,64,39,31,42
2904.jpg,67,37,29,40
2905.jpg,68,39,26,37
2906.jpg,67,38,35,31
2907.jpg,65,31,28,35
2908.jpg,66,38,30,40
2909.jpg,69,41,41,39
2910.jpg,64,40,30,35
2911.jpg,71,42,30,40
2912.jpg,63,39,30,38
2913.jpg,67,38,32,38
2914.jpg,61,36,28,35
2915.jpg,63,40,30,34
2916.jpg,64,38,29,38
2917.jpg,65,42,30,41
2918.jpg,65,38,33,37
2919.jpg,68,34,28,43
2920.jpg,66,40,27,34
2921.jpg,68,38,33,35
2922.jpg,68,45,34,38
2923.jpg,62,33,30,39
2924.jpg,64,38,31,42
2925.jpg,72,37,33,39
2926.jpg,65,38,32,40
2927.jpg,65,39,30,40
2928.jpg,66,34,29,38
2929.jpg,62,41,33,39
2930.jpg,65,40,28,36
2931.jpg,67,33,31,35
2932.jpg,68,42,29,34
2933.jpg,63,45,33,39
2934.jpg,64,37,31,39
2935.jpg,60,36,31,41
2936.jpg,69,39,28,36
2937.jpg,63,37,27,34
2938.jpg,63,39,32,39
2939.jpg,62,37,34,43
2940.jpg,70,37,25,41
2941.jpg,67,37,30,38
2942.jpg,63,38,32,40
2943.jpg,64,35,31,37
2944.jpg,62,36,31,39
2945.jpg,68,36,33,37
2946.jpg,72,34,32,31
2947.jpg,63,35,27,40
2948.jpg,67,37,31,36
2949.jpg,63,37,31,37
2950.jpg,68,37,28,40
2951.jpg,69,33,25,36
2952.jpg,67,36,32,38
2953.jpg,66,35,25,36
2954.jpg,65,37,34,37
2955.jpg,63,36,31,43
2956.jpg,68,38,33,34
2957.jpg,66,39,29,42
2958.jpg,67,36,26,39
2959.jpg,64,33,27,42
2960.jpg,64,33,30,36
2961.jpg,66,39,28,33
2962.jpg,69,41,29,39
2963.jpg,68,36,26,35
2964.jpg,69,35,29,38
2965.jpg,67,37,30,39
2966.jpg,43,44,26,45
2967.jpg,65,36,27,36
2968.jpg,65,39,31,41
2969.jpg,64,36,30,38
2970.jpg,65,38,27,37
2971.jpg,63,37,31,38
2972.jpg,67,40,30,38
2973.jpg,63,34,26,38
2974.jpg,65,37,29,39
2975.jpg,65,32,29,39
2976.jpg,64,36,32,39
2977.jpg,63,34,31,36
2978.jpg,64,40,28,32
2979.jpg,63,41,33,42
2980.jpg,66,34,30,38
2981.jpg,67,42,35,34
2982.jpg,68,35,27,38
2983.jpg,65,35,28,36
2984.jpg,65,43,32,43
2985.jpg,65,36,36,36
2986.jpg,66,37,31,42
2987.jpg,69,40,34,40
2988.jpg,67,35,30,43
2989.jpg,65,33,32,42
2990.jpg,65,37,31,38
2991.jpg,60,33,29,41
2992.jpg,65,48,36,41
2993.jpg,67,33,28,39
2994.jpg,62,36,32,37
2995.jpg,68,37,33,41
2996.jpg,64,32,28,38
2997.jpg,63,31,30,34
2998.jpg,69,37,33,36
2999.jpg,69,37,31,37
3000.jpg,67,37,29,36
3001.jpg,66,39,28,37
3002.jpg,64,34,31,40
3003.jpg,66,36,30,35
3004.jpg,70,37,29,37
3005.jpg,66,36,35,32
3006.jpg,68,42,34,36
3007.jpg,68,40,30,33
3008.jpg,66,36,34,31
3009.jpg,67,34,27,37
3010.jpg,66,37,35,38
3011.jpg,69,40,32,36
3012.jpg,67,29,31,41
3013.jpg,69,36,27,36
3014.jpg,64,39,31,41
3015.jpg,66,37,30,36
3016.jpg,65,38,30,40
3017.jpg,70,38,36,36
3018.jpg,63,36,29,43
3019.jpg,70,40,30,38
3020.jpg,65,29,31,39
3021.jpg,67,38,31,34
3022.jpg,65,44,35,33
3023.jpg,68,34,27,37
3024.jpg,66,36,30,37
3025.jpg,65,38,35,38
3026.jpg,70,40,32,31
3027.jpg,60,41,34,41
3028.jpg,69,39,33,35
3029.jpg,67,39,33,39
3030.jpg,63,33,33,39
3031.jpg,65,39,30,36
3032.jpg,66,41,33,38
3033.jpg,64,39,35,36
3034.jpg,66,38,30,37
3035.jpg,64,35,30,42
3036.jpg,69,36,29,38
3037.jpg,64,36,31,39
3038.jpg,64,38,34,41
3039.jpg,71,41,33,32
3040.jpg,46,42,27,41
3041.jpg,65,36,27,38
3042.jpg,56,36,26,45
3043.jpg,65,41,32,38
3044.jpg,68,38,30,38
3045.jpg,65,36,32,36
3046.jpg,65,34,29,39
3047.jpg,60,38,30,37
3048.jpg,66,40,33,39
3049.jpg,66,37,30,37
3050.jpg,63,35,29,37
3051.jpg,60,36,31,42
3052.jpg,65,37,28,36
3053.jpg,65,37,31,38
3054.jpg,68,32,35,40
3055.jpg,67,39,29,39
3056.jpg,60,34,32,40
3057.jpg,65,38,35,38
3058.jpg,69,39,32,41
3059.jpg,67,38,30,43
3060.jpg,66,39,32,31
3061.jpg,60,35,31,41
3062.jpg,65,38,30,35
3063.jpg,60,41,32,41
3064.jpg,59,39,33,39
3065.jpg,62,34,32,45
3066.jpg,68,36,28,38
3067.jpg,62,38,32,41
3068.jpg,65,42,31,41
3069.jpg,66,39,31,37
3070.jpg,61,40,29,38
3071.jpg,41,40,22,42
3072.jpg,63,41,32,41
3073.jpg,63,33,32,40
3074.jpg,64,37,33,42
3075.jpg,64,38,28,38
3076.jpg,68,36,30,36
3077.jpg,64,30,23,36
3078.jpg,67,42,29,39
3079.jpg,66,33,28,41
3080.jpg,63,34,29,36
3081.jpg,64,36,30,38
3082.jpg,67,36,30,38
3083.jpg,67,41,29,38
3084.jpg,65,38,31,39
3085.jpg,65,34,32,38
3086.jpg,62,34,35,34
3087.jpg,67,36,30,37
3088.jpg,62,41,36,42
3089.jpg,68,40,31,38
3090.jpg,67,35,29,42
3091.jpg,67,31,29,38
3092.jpg,65,37,29,35
3093.jpg,63,40,30,39
3094.jpg,65,38,30,35
3095.jpg,67,35,27,38
3096.jpg,66,37,31,35
3097.jpg,65,38,32,37
3098.jpg,69,38,27,40
3099.jpg,66,38,31,39
3100.jpg,67,36,29,39
3101.jpg,66,40,33,38
3102.jpg,64,32,32,37
3103.jpg,70,39,38,36
3104.jpg,69,35,33,36
3105.jpg,68,43,31,37
3106.jpg,64,34,29,40
3107.jpg,67,41,32,36
3108.jpg,44,41,19,47
3109.jpg,62,40,29,42
3110.jpg,66,39,28,40
3111.jpg,69,27,28,37
3112.jpg,66,34,28,33
3113.jpg,64,36,32,37
3114.jpg,64,40,32,38
3115.jpg,67,41,29,40
3116.jpg,64,38,31,37
3117.jpg,63,40,31,38
3118.jpg,60,37,22,43
3119.jpg,66,37,28,39
3120.jpg,72,35,35,39
3121.jpg,67,38,27,40
3122.jpg,67,35,30,39
3123.jpg,63,36,30,36
3124.jpg,66,39,31,38
3125.jpg,65,39,32,41
3126.jpg,65,38,28,38
3127.jpg,69,37,34,37
3128.jpg,69,37,31,42
3129.jpg,65,35,29,38
3130.jpg,66,37,31,37
3131.jpg,66,33,27,40
3132.jpg,52,45,21,34
3133.jpg,67,36,29,37
3134.jpg,48,41,28,41
3135.jpg,64,41,29,37
3136.jpg,78,34,26,37
3137.jpg,67,38,31,37
3138.jpg,72,39,30,31
3139.jpg,64,42,29,38
3140.jpg,67,39,31,40
3141.jpg,46,41,22,44
3142.jpg,66,43,32,32
3143.jpg,66,38,31,38
3144.jpg,68,41,31,34
3145.jpg,66,38,28,38
3146.jpg,68,38,32,35
3147.jpg,64,36,36,41
3148.jpg,66,36,29,38
3149.jpg,63,37,27,31
3150.jpg,65,37,29,37
3151.jpg,67,36,31,34
3152.jpg,67,38,31,39
3153.jpg,64,39,32,39
3154.jpg,61,33,30,43
3155.jpg,65,33,31,41
3156.jpg,71,37,35,36
3157.jpg,41,38,1,58
3158.jpg,65,37,31,35
3159.jpg,61,38,35,37
3160.jpg,71,36,30,37
3161.jpg,68,37,32,38
3162.jpg,70,36,30,34
3163.jpg,71,38,22,23
3164.jpg,65,35,28,42
3165.jpg,61,44,32,36
3166.jpg,71,37,26,34
3167.jpg,64,37,31,37
3168.jpg,66,37,32,36
3169.jpg,63,32,27,42
3170.jpg,68,38,31,27
3171.jpg,64,35,32,38
3172.jpg,69,31,37,37
3173.jpg,68,39,33,38
3174.jpg,67,37,32,34
3175.jpg,65,39,31,39
3176.jpg,64,36,29,36
3177.jpg,66,34,28,42
3178.jpg,63,38,25,31
3179.jpg,64,38,33,35
3180.jpg,65,34,27,41
3181.jpg,66,42,29,35
3182.jpg,68,37,30,37
3183.jpg,63,35,29,38
3184.jpg,66,38,31,39
3185.jpg,66,39,30,36
3186.jpg,63,32,28,42
3187.jpg,71,42,29,33
3188.jpg,67,37,29,39
3189.jpg,65,42,29,32
3190.jpg,68,36,32,36
3191.jpg,65,43,31,39
3192.jpg,63,36,31,38
3193.jpg,64,35,30,39
3194.jpg,62,38,29,42
3195.jpg,66,38,30,37
3196.jpg,65,30,27,41
3197.jpg,64,35,32,38
3198.jpg,66,34,28,37
3199.jpg,70,39,27,38
3200.jpg,67,42,32,38
3201.jpg,66,37,30,40
3202.jpg,65,37,30,36
3203.jpg,67,37,31,36
3204.jpg,70,37,27,38
3205.jpg,68,39,29,37
3206.jpg,65,31,29,36
3207.jpg,67,42,30,34
3208.jpg,65,37,29,41
3209.jpg,69,33,29,38
3210.jpg,65,37,31,38
3211.jpg,66,40,31,36
3212.jpg,66,36,31,39
3213.jpg,61,31,29,41
3214.jpg,67,38,33,37
3215.jpg,69,38,30,38
3216.jpg,64,40,29,36
3217.jpg,67,37,31,36
3218.jpg,64,38,31,40
3219.jpg,66,35,30,36
3220.jpg,69,38,30,37
3221.jpg,66,32,31,39
3222.jpg,67,38,30,37
3223.jpg,68,40,28,33
3224.jpg,67,36,33,37
3225.jpg,62,38,34,40
3226.jpg,68,42,29,38
3227.jpg,69,46,29,35
3228.jpg,67,35,29,39
3229.jpg,63,38,32,34
3230.jpg,64,39,33,34
3231.jpg,61,33,30,39
3232.jpg,65,35,27,40
3233.jpg,67,37,31,37
3234.jpg,72,37,32,37
3235.jpg,66,35,29,37
3236.jpg,69,42,29,37
3237.jpg,66,31,29,32
3238.jpg,64,40,31,37
3239.jpg,66,39,30,39
3240.jpg,62,35,30,42
3241.jpg,62,34,27,38
3242.jpg,67,37,30,36
3243.jpg,65,36,33,36
3244.jpg,66,39,31,37
3245.jpg,66,36,26,39
3246.jpg,65,38,30,37
3247.jpg,63,39,28,38
3248.jpg,62,42,38,39
3249.jpg,66,38,30,39
3250.jpg,65,36,30,40
3251.jpg,67,38,28,41
3252.jpg,69,38,30,38
3253.jpg,68,39,29,38
3254.jpg,66,38,29,36
3255.jpg,65,35,31,40
3256.jpg,67,39,30,38
3257.jpg,68,36,31,42
3258.jpg,69,42,30,40
3259.jpg,68,37,32,37
3260.jpg,63,40,29,41
3261.jpg,66,36,27,39
3262.jpg,67,41,30,38
3263.jpg,68,35,28,35
3264.jpg,73,42,28,40
3265.jpg,63,39,32,40
3266.jpg,63,37,25,40
3267.jpg,67,36,31,36
3268.jpg,65,42,31,41
3269.jpg,66,37,30,39
3270.jpg,61,41,35,38
3271.jpg,66,35,33,37
3272.jpg,70,40,29,36
3273.jpg,67,35,27,35
3274.jpg,47,46,27,45
3275.jpg,64,38,34,37
3276.jpg,64,38,34,39
3277.jpg,70,38,30,38
3278.jpg,68,40,31,36
3279.jpg,68,34,26,34
3280.jpg,77,68,46,69
3281.jpg,67,36,30,32
3282.jpg,61,34,33,35
3283.jpg,71,41,34,35
3284.jpg,62,43,33,41
3285.jpg,73,37,32,42
3286.jpg,72,34,30,33
3287.jpg,47,36,23,48
3288.jpg,73,36,37,40
3289.jpg,62,33,30,44
3290.jpg,69,32,27,41
3291.jpg,45,42,24,39
3292.jpg,68,34,33,36
3293.jpg,66,39,25,42
3294.jpg,66,42,32,49
3295.jpg,65,41,29,40
3296.jpg,62,40,34,41
3297.jpg,65,39,38,35
3298.jpg,67,39,28,37
3299.jpg,73,30,26,39
3300.jpg,61,36,33,38
3301.jpg,66,37,33,36
3302.jpg,63,36,26,36
3303.jpg,69,41,36,40
3304.jpg,63,38,33,38
3305.jpg,65,37,34,37
3306.jpg,66,40,36,40
3307.jpg,64,39,31,34
3308.jpg,61,38,33,37
3309.jpg,65,38,31,38
3310.jpg,75,44,47,37
3311.jpg,67,39,34,35
3312.jpg,66,38,27,40
3313.jpg,70,39,26,42
3314.jpg,67,43,27,38
3315.jpg,66,41,34,37
3316.jpg,63,35,28,41
3317.jpg,64,38,31,40
3318.jpg,66,36,30,36
3319.jpg,67,39,26,38
3320.jpg,74,39,27,38
3321.jpg,67,34,28,41
3322.jpg,67,38,31,35
3323.jpg,65,37,32,41
3324.jpg,67,38,34,36
3325.jpg,67,44,32,40
3326.jpg,63,40,27,36
3327.jpg,70,37,29,38
3328.jpg,64,36,32,40
3329.jpg,65,37,30,38
3330.jpg,68,35,29,37
3331.jpg,64,38,30,40
3332.jpg,67,36,31,37
3333.jpg,67,35,31,39
3334.jpg,63,36,28,37
3335.jpg,60,39,40,38
3336.jpg,66,34,29,37
3337.jpg,65,37,30,35
3338.jpg,70,36,31,36
3339.jpg,68,36,27,38
3340.jpg,65,40,31,38
3341.jpg,64,36,28,40
3342.jpg,68,38,31,37
3343.jpg,61,36,27,43
3344.jpg,64,36,27,40
3345.jpg,62,34,28,38
3346.jpg,64,42,32,39
3347.jpg,64,38,29,37
3348.jpg,66,37,30,36
3349.jpg,71,44,32,37
3350.jpg,66,39,25,37
3351.jpg,65,38,29,35
3352.jpg,70,36,30,40
3353.jpg,66,37,30,38
3354.jpg,69,41,27,38
3355.jpg,60,39,29,45
3356.jpg,69,34,30,37
3357.jpg,67,31,26,35
3358.jpg,41,43,9,55
3359.jpg,71,38,29,40
3360.jpg,70,38,29,39
3361.jpg,60,37,28,39
3362.jpg,68,37,28,41
3363.jpg,65,38,29,39
3364.jpg,66,39,29,40
3365.jpg,68,38,30,39
3366.jpg,67,38,32,38
3367.jpg,67,43,32,35
3368.jpg,64,41,34,36
3369.jpg,63,33,29,42
3370.jpg,64,36,31,38
3371.jpg,64,36,28,38
3372.jpg,69,38,29,37
3373.jpg,67,37,30,37
3374.jpg,68,36,28,38
3375.jpg,67,40,32,39
3376.jpg,70,30,29,38
3377.jpg,67,34,29,35
3378.jpg,70,36,28,35
3379.jpg,64,38,25,37
3380.jpg,68,38,34,37
3381.jpg,66,41,30,37
3382.jpg,72,36,34,36
3383.jpg,66,39,30,41
3384.jpg,73,35,32,42
3385.jpg,66,35,31,37
3386.jpg,66,39,30,40
3387.jpg,69,41,33,35
3388.jpg,65,42,31,38
3389.jpg,65,36,30,38
3390.jpg,66,42,31,42
3391.jpg,70,37,29,33
3392.jpg,65,38,27,41
3393.jpg,66,36,28,38
3394.jpg,66,34,32,48
3395.jpg,64,39,35,38
3396.jpg,68,37,27,41
3397.jpg,68,38,30,37
3398.jpg,70,36,28,38
3399.jpg,68,39,31,39
3400.jpg,66,38,33,33
3401.jpg,63,36,32,39
3402.jpg,69,36,30,40
3403.jpg,65,39,36,38
3404.jpg,68,37,28,37
3405.jpg,66,36,30,37
3406.jpg,61,37,28,37
3407.jpg,65,38,41,36
3408.jpg,67,36,28,36
3409.jpg,72,34,31,35
3410.jpg,63,34,31,42
3411.jpg,69,38,26,39
3412.jpg,66,36,30,38
3413.jpg,69,35,36,35
3414.jpg,66,34,29,39
3415.jpg,66,37,30,40
3416.jpg,66,39,28,39
3417.jpg,67,39,32,41
3418.jpg,69,39,37,31
3419.jpg,63,48,34,37
3420.jpg,70,40,29,39
3421.jpg,66,35,30,41
3422.jpg,70,36,24,39
3423.jpg,67,39,29,41
3424.jpg,67,40,34,39
3425.jpg,71,32,28,41
3426.jpg,67,38,29,39
3427.jpg,71,38,33,33
3428.jpg,67,35,28,36
3429.jpg,63,33,25,34
3430.jpg,66,41,32,40
3431.jpg,69,68,37,70
3432.jpg,66,34,32,40
3433.jpg,67,36,28,33
3434.jpg,67,44,34,37
3435.jpg,68,37,37,39
3436.jpg,65,41,33,36
3437.jpg,66,36,29,37
3438.jpg,70,36,27,35
3439.jpg,66,40,28,39
3440.jpg,67,39,31,39
3441.jpg,64,41,35,40
3442.jpg,65,38,30,37
3443.jpg,69,39,30,34
3444.jpg,66,40,32,39
3445.jpg,66,39,30,41
3446.jpg,63,31,25,37
3447.jpg,69,35,30,32
3448.jpg,64,37,34,42
3449.jpg,66,39,31,38
3450.jpg,65,38,28,38
3451.jpg,66,38,33,36
3452.jpg,71,38,32,36
3453.jpg,66,37,31,35
3454.jpg,69,36,30,38
3455.jpg,66,36,25,36
3456.jpg,64,38,31,35
3457.jpg,66,34,32,36
3458.jpg,62,40,30,38
3459.jpg,68,43,31,37
3460.jpg,66,42,32,39
3461.jpg,69,38,34,39
3462.jpg,61,37,32,37
3463.jpg,68,35,27,35
3464.jpg,66,36,31,37
3465.jpg,70,38,30,36
3466.jpg,68,38,28,42
3467.jpg,68,39,26,34
3468.jpg,66,39,33,37
3469.jpg,66,34,29,38
3470.jpg,66,38,32,42
3471.jpg,42,39,17,44
3472.jpg,61,36,27,35
3473.jpg,66,36,33,41
3474.jpg,66,35,27,36
3475.jpg,68,39,34,40
3476.jpg,60,39,31,39
3477.jpg,61,37,30,39
3478.jpg,63,37,33,37
3479.jpg,67,41,32,43
3480.jpg,70,41,31,38
3481.jpg,71,42,32,41
3482.jpg,68,36,31,37
3483.jpg,66,37,27,37
3484.jpg,71,38,32,37
3485.jpg,65,35,33,40
3486.jpg,67,34,26,39
3487.jpg,65,44,28,42
3488.jpg,65,31,30,34
3489.jpg,65,40,30,40
3490.jpg,69,37,30,36
3491.jpg,68,35,30,41
3492.jpg,67,36,33,36
3493.jpg,68,35,33,47
3494.jpg,60,6,43,6
3495.jpg,65,36,29,40
3496.jpg,64,36,33,36
3497.jpg,58,35,30,40
3498.jpg,67,41,30,37
3499.jpg,70,36,33,37
3500.jpg,67,41,31,39
3501.jpg,62,38,28,42
3502.jpg,64,36,31,37
3503.jpg,65,39,29,43
3504.jpg,64,39,31,37
3505.jpg,66,36,26,37
3506.jpg,67,33,28,40
3507.jpg,68,38,31,38
3508.jpg,64,36,28,38
3509.jpg,64,38,29,37
3510.jpg,68,41,36,39
3511.jpg,66,43,28,42
3512.jpg,65,39,28,36
3513.jpg,66,34,30,37
3514.jpg,70,37,42,39
3515.jpg,66,35,30,37
3516.jpg,69,41,28,37
3517.jpg,70,39,29,39
3518.jpg,65,39,26,38
3519.jpg,70,40,33,38
3520.jpg,66,36,28,36
3521.jpg,63,38,31,36
3522.jpg,63,42,31,41
3523.jpg,62,37,30,37
3524.jpg,62,39,31,40
3525.jpg,62,37,31,40
3526.jpg,66,40,30,34
3527.jpg,65,38,35,35
3528.jpg,70,36,29,38
3529.jpg,64,37,29,37
3530.jpg,67,38,30,36
3531.jpg,70,33,31,35
3532.jpg,68,38,30,37
3533.jpg,66,38,36,40
3534.jpg,68,41,32,36
3535.jpg,70,39,31,36
3536.jpg,61,38,25,40
3537.jpg,50,38,15,48
3538.jpg,65,35,28,40
3539.jpg,65,38,29,39
3540.jpg,76,33,24,38
3541.jpg,65,39,30,36
3542.jpg,70,43,39,37
3543.jpg,66,38,32,39
3544.jpg,66,37,27,41
3545.jpg,65,37,31,35
3546.jpg,68,44,33,41
3547.jpg,62,35,27,40
3548.jpg,64,40,28,39
3549.jpg,65,37,31,35
3550.jpg,65,38,26,41
3551.jpg,66,36,28,39
3552.jpg,66,42,31,38
3553.jpg,64,38,30,40
3554.jpg,64,35,30,37
3555.jpg,60,39,36,37
3556.jpg,66,38,27,39
3557.jpg,61,37,32,37
3558.jpg,66,40,31,37
3559.jpg,70,41,34,46
3560.jpg,68,37,29,38
3561.jpg,67,40,30,39
3562.jpg,67,39,33,38
3563.jpg,65,41,28,40
3564.jpg,65,37,28,39
3565.jpg,67,33,28,40
3566.jpg,64,38,31,34
3567.jpg,67,41,31,36
3568.jpg,67,41,30,36
3569.jpg,65,44,33,38
3570.jpg,66,31,29,37
3571.jpg,67,38,29,37
3572.jpg,69,39,35,35
3573.jpg,68,35,30,38
3574.jpg,65,40,33,36
3575.jpg,70,35,30,39
3576.jpg,70,38,28,40
3577.jpg,64,36,31,36
3578.jpg,66,36,28,37
3579.jpg,65,37,25,36
3580.jpg,67,37,33,37
3581.jpg,61,35,23,46
3582.jpg,64,38,29,41
3583.jpg,66,34,29,36
3584.jpg,66,38,30,37
3585.jpg,68,40,31,36
3586.jpg,68,39,30,40
3587.jpg,67,42,32,36
3588.jpg,64,38,31,35
3589.jpg,65,36,33,40
3590.jpg,71,44,36,34
3591.jpg,67,37,32,38
3592.jpg,65,38,27,39
3593.jpg,64,33,30,38
3594.jpg,67,31,28,37
3595.jpg,68,37,29,37
3596.jpg,65,34,32,38
3597.jpg,68,41,30,33
3598.jpg,68,40,31,35
3599.jpg,68,34,28,38
3600.jpg,69,35,27,34
3601.jpg,65,36,30,36
3602.jpg,65,34,30,36
3603.jpg,64,39,24,43
3604.jpg,66,35,31,42
3605.jpg,64,36,30,37
3606.jpg,65,34,30,36
3607.jpg,66,42,33,35
3608.jpg,69,38,29,38
3609.jpg,68,35,27,35
3610.jpg,71,39,34,30
3611.jpg,65,37,28,36
3612.jpg,66,40,35,37
3613.jpg,66,38,31,37
3614.jpg,65,37,30,43
3615.jpg,65,39,35,40
3616.jpg,66,36,28,37
3617.jpg,70,40,30,34
3618.jpg,71,46,27,36
3619.jpg,64,35,28,41
3620.jpg,66,35,28,39
3621.jpg,60,39,30,32
3622.jpg,67,36,30,36
3623.jpg,69,37,26,37
3624.jpg,67,37,28,36
3625.jpg,65,37,29,43
3626.jpg,68,43,34,36
3627.jpg,67,38,30,39
3628.jpg,66,43,30,38
3629.jpg,67,36,31,36
3630.jpg,62,36,34,36
3631.jpg,45,12,0,21
3632.jpg,67,36,29,34
3633.jpg,64,33,27,37
3634.jpg,65,37,30,39
3635.jpg,69,39,28,40
3636.jpg,66,40,32,41
3637.jpg,67,47,34,38
3638.jpg,68,37,33,37
3639.jpg,63,36,31,38
3640.jpg,64,34,32,41
3641.jpg,64,35,29,42
3642.jpg,67,40,33,38
3643.jpg,68,43,30,36
3644.jpg,67,39,29,38
3645.jpg,67,40,33,37
3646.jpg,66,38,30,34
3647.jpg,62,39,33,41
3648.jpg,66,38,26,36
3649.jpg,67,39,30,35
3650.jpg,62,36,28,35
3651.jpg,65,35,28,37
3652.jpg,70,43,38,38
3653.jpg,66,35,31,37
3654.jpg,64,38,26,38
3655.jpg,63,35,30,43
3656.jpg,70,39,30,31
3657.jpg,68,35,26,42
3658.jpg,65,35,29,41
3659.jpg,68,35,33,38
3660.jpg,68,43,29,38
3661.jpg,66,38,32,40
3662.jpg,67,38,34,38
3663.jpg,69,37,28,36
3664.jpg,67,35,32,33
3665.jpg,66,35,30,38
3666.jpg,72,39,31,35
3667.jpg,69,39,30,37
3668.jpg,65,35,30,37
3669.jpg,64,35,29,37
3670.jpg,66,37,27,39
3671.jpg,69,39,28,38
3672.jpg,68,40,32,32
3673.jpg,63,40,29,39
3674.jpg,66,39,30,38
3675.jpg,65,38,32,41
3676.jpg,67,35,28,41
3677.jpg,69,36,33,36
3678.jpg,67,38,30,37
3679.jpg,63,38,32,39
3680.jpg,62,42,34,38
3681.jpg,74,39,27,41
3682.jpg,65,40,27,41
3683.jpg,66,43,35,34
3684.jpg,68,39,37,38
3685.jpg,67,33,27,40
3686.jpg,66,39,32,35
3687.jpg,62,40,33,39
3688.jpg,65,34,27,33
3689.jpg,69,37,31,33
3690.jpg,71,39,29,31
3691.jpg,64,41,33,41
3692.jpg,65,35,30,37
3693.jpg,65,33,30,37
3694.jpg,68,36,33,40
3695.jpg,69,36,29,42
3696.jpg,66,38,30,36
3697.jpg,63,38,32,40
3698.jpg,70,37,29,37
3699.jpg,66,36,31,39
3700.jpg,68,42,34,37
3701.jpg,67,35,30,38
3702.jpg,64,32,30,39
3703.jpg,65,33,32,38
3704.jpg,67,33,30,35
3705.jpg,67,38,28,35
3706.jpg,67,35,28,38
3707.jpg,69,41,32,33
3708.jpg,64,34,31,38
3709.jpg,64,33,28,41
3710.jpg,66,35,29,46
3711.jpg,65,36,30,39
3712.jpg,70,39,32,35
3713.jpg,69,40,29,34
3714.jpg,63,40,30,37
3715.jpg,68,36,31,39
3716.jpg,64,32,28,41
3717.jpg,65,39,28,41
3718.jpg,70,43,28,36
3719.jpg,65,35,30,37
3720.jpg,68,38,33,37
3721.jpg,65,39,32,41
3722.jpg,66,35,32,37
3723.jpg,64,47,35,37
3724.jpg,66,38,33,37
3725.jpg,65,37,29,39
3726.jpg,68,41,32,37
3727.jpg,66,38,33,40
3728.jpg,65,36,29,44
3729.jpg,66,35,27,39
3730.jpg,65,40,31,38
3731.jpg,65,38,31,41
3732.jpg,69,39,29,38
3733.jpg,67,34,28,44
3734.jpg,67,39,31,35
3735.jpg,69,36,30,36
3736.jpg,68,40,32,35
3737.jpg,65,40,33,39
3738.jpg,64,27,25,37
3739.jpg,68,42,31,36
3740.jpg,66,36,29,39
3741.jpg,69,40,29,37
3742.jpg,68,39,33,37
3743.jpg,65,36,31,36
3744.jpg,67,37,30,40
3745.jpg,66,37,32,40
3746.jpg,69,39,33,37
3747.jpg,66,35,28,43
3748.jpg,66,39,30,38
3749.jpg,67,39,33,43
3750.jpg,66,37,33,35
3751.jpg,65,36,31,38
3752.jpg,69,41,32,35
3753.jpg,65,40,29,38
3754.jpg,68,40,31,36
3755.jpg,66,36,32,37
3756.jpg,66,35,29,38
3757.jpg,64,37,31,39
3758.jpg,71,37,35,37
3759.jpg,68,35,37,37
3760.jpg,64,36,32,38
3761.jpg,65,41,33,38
3762.jpg,66,35,29,40
3763.jpg,68,39,34,35
3764.jpg,68,38,30,38
3765.jpg,68,35,29,39
3766.jpg,67,37,29,40
3767.jpg,67,37,32,39
3768.jpg,68,32,32,38
3769.jpg,64,37,28,41
3770.jpg,65,34,28,42
3771.jpg,70,43,30,37
3772.jpg,70,40,31,35
3773.jpg,68,36,28,41
3774.jpg,68,36,30,38
3775.jpg,65,36,32,39
3776.jpg,69,35,29,35
3777.jpg,69,37,31,37
3778.jpg,69,39,32,39
3779.jpg,66,39,30,37
3780.jpg,65,39,32,36
3781.jpg,67,41,34,41
3782.jpg,67,37,32,38
3783.jpg,66,36,28,36
3784.jpg,65,36,28,39
