filename,cell_type,xmin,xmax,ymin,ymax
177.jpg,RBC,56,164,233,332
177.jpg,RBC,205,319,313,425
177.jpg,RBC,256,362,211,309
177.jpg,RBC,335,454,149,246
177.jpg,RBC,10,125,329,453
177.jpg,RBC,1,110,79,187
177.jpg,RBC,334,426,40,152
177.jpg,RBC,376,500,31,152
177.jpg,RBC,498,603,257,361
177.jpg,RBC,511,607,322,414
177.jpg,RBC,474,571,121,210
177.jpg,WBC,295,518,267,472
177.jpg,Platelets,290,321,89,119
177.jpg,Platelets,479,504,440,477
178.jpg,RBC,480,601,357,472
178.jpg,RBC,370,491,202,317
178.jpg,RBC,376,466,124,206
178.jpg,RBC,75,139,160,274
178.jpg,RBC,85,182,258,347
178.jpg,RBC,72,157,1,79
178.jpg,RBC,221,316,19,108
178.jpg,RBC,265,390,51,151
178.jpg,RBC,459,549,79,161
178.jpg,RBC,253,415,321,388
178.jpg,RBC,240,341,329,422
178.jpg,Platelets,16,53,198,236
178.jpg,Platelets,121,166,96,143
178.jpg,Platelets,421,482,392,445
178.jpg,WBC,141,338,97,312
179.jpg,RBC,507,613,337,455
179.jpg,RBC,562,640,278,373
179.jpg,RBC,503,618,181,295
179.jpg,RBC,129,229,204,308
179.jpg,RBC,321,405,353,459
179.jpg,RBC,355,455,355,459
179.jpg,RBC,74,190,24,145
179.jpg,RBC,463,577,1,77
179.jpg,RBC,75,175,366,470
179.jpg,RBC,141,233,344,425
179.jpg,RBC,348,446,250,350
179.jpg,WBC,183,380,60,264
179.jpg,Platelets,526,558,123,164
180.jpg,WBC,2,228,187,359
180.jpg,RBC,349,475,146,240
180.jpg,RBC,377,483,210,314
180.jpg,RBC,401,507,299,403
180.jpg,RBC,296,386,281,387
180.jpg,RBC,251,344,311,439
180.jpg,RBC,168,264,304,402
180.jpg,RBC,14,125,335,434
180.jpg,RBC,126,251,393,479
180.jpg,RBC,329,412,376,477
180.jpg,RBC,519,622,356,455
180.jpg,RBC,476,579,257,356
180.jpg,RBC,489,592,193,292
180.jpg,RBC,564,640,232,328
180.jpg,Platelets,417,463,403,440
180.jpg,Platelets,351,397,44,81
180.jpg,RBC,220,303,20,107
180.jpg,RBC,495,605,82,204
180.jpg,RBC,299,381,431,480
181.jpg,RBC,259,370,317,429
181.jpg,RBC,95,234,343,454
181.jpg,RBC,259,373,57,150
181.jpg,RBC,559,640,1,87
181.jpg,RBC,433,541,1,115
181.jpg,RBC,553,640,115,250
181.jpg,RBC,446,533,269,404
181.jpg,RBC,392,479,125,260
181.jpg,RBC,1,119,72,200
181.jpg,RBC,529,640,278,390
181.jpg,WBC,106,242,12,143
181.jpg,Platelets,316,362,140,180
181.jpg,Platelets,354,400,215,255
181.jpg,RBC,70,181,221,333
182.jpg,RBC,11,128,73,189
182.jpg,RBC,116,254,25,143
182.jpg,RBC,547,640,337,429
182.jpg,RBC,469,570,176,269
182.jpg,RBC,214,321,190,283
182.jpg,RBC,166,269,140,243
182.jpg,RBC,354,458,330,437
182.jpg,RBC,467,569,97,217
182.jpg,RBC,445,538,299,409
182.jpg,WBC,262,467,17,221
182.jpg,Platelets,27,72,190,236
182.jpg,Platelets,545,593,418,453
183.jpg,RBC,381,488,1,87
183.jpg,RBC,481,592,24,123
183.jpg,RBC,259,383,79,198
183.jpg,RBC,154,256,1,68
183.jpg,RBC,2,129,220,331
183.jpg,RBC,308,402,373,480
183.jpg,RBC,102,218,47,151
183.jpg,RBC,348,464,187,291
183.jpg,RBC,462,578,222,326
183.jpg,RBC,159,291,414,478
183.jpg,RBC,1,84,357,454
183.jpg,WBC,149,354,233,423
184.jpg,Platelets,74,109,313,352
184.jpg,WBC,159,403,229,468
184.jpg,RBC,401,495,57,168
184.jpg,RBC,442,547,65,190
184.jpg,RBC,192,306,137,248
184.jpg,RBC,22,136,46,157
184.jpg,RBC,134,248,48,159
184.jpg,RBC,459,565,267,366
185.jpg,RBC,107,200,250,358
185.jpg,RBC,278,408,358,467
185.jpg,RBC,426,529,62,163
185.jpg,RBC,266,388,69,171
185.jpg,RBC,162,274,65,175
185.jpg,RBC,492,596,250,355
185.jpg,RBC,544,640,176,287
185.jpg,RBC,5,135,179,288
185.jpg,Platelets,91,164,368,428
185.jpg,WBC,274,460,163,350
186.jpg,RBC,25,127,90,209
186.jpg,RBC,6,108,1,98
186.jpg,RBC,109,232,1,77
186.jpg,RBC,274,389,6,118
186.jpg,RBC,364,479,173,289
186.jpg,RBC,86,183,266,368
186.jpg,RBC,1,96,314,424
186.jpg,RBC,177,273,331,441
186.jpg,RBC,283,380,306,406
186.jpg,RBC,392,504,296,397
186.jpg,RBC,501,613,370,471
186.jpg,RBC,388,486,62,163
186.jpg,RBC,233,324,412,479
186.jpg,RBC,90,202,412,478
186.jpg,WBC,114,351,66,294
186.jpg,Platelets,472,540,201,268
186.jpg,Platelets,470,516,43,84
187.jpg,RBC,146,251,180,296
187.jpg,RBC,49,179,276,378
187.jpg,RBC,33,153,129,248
187.jpg,RBC,58,175,45,141
187.jpg,RBC,267,355,292,405
187.jpg,RBC,152,265,322,428
187.jpg,RBC,325,462,1,104
187.jpg,RBC,53,160,390,477
187.jpg,RBC,347,469,340,436
187.jpg,WBC,356,582,70,317
188.jpg,RBC,326,422,235,338
188.jpg,RBC,173,269,272,375
188.jpg,RBC,223,319,273,376
188.jpg,RBC,240,344,361,460
188.jpg,RBC,81,185,336,435
188.jpg,RBC,1,103,344,443
188.jpg,RBC,349,445,398,480
188.jpg,RBC,386,482,386,468
188.jpg,RBC,410,506,360,442
188.jpg,RBC,451,547,339,421
188.jpg,RBC,475,571,319,401
188.jpg,RBC,495,591,304,386
188.jpg,RBC,437,533,201,283
188.jpg,RBC,470,566,209,291
188.jpg,RBC,506,602,222,304
188.jpg,RBC,390,489,90,194
188.jpg,RBC,1,99,109,213
188.jpg,RBC,80,180,69,173
188.jpg,RBC,184,269,103,184
188.jpg,RBC,343,428,13,94
188.jpg,RBC,555,640,139,220
188.jpg,WBC,491,633,21,144
188.jpg,RBC,230,326,183,286
188.jpg,RBC,162,258,41,144
188.jpg,Platelets,173,204,13,41
189.jpg,RBC,173,305,274,360
189.jpg,RBC,112,236,349,473
189.jpg,RBC,108,232,77,201
189.jpg,RBC,300,423,93,207
189.jpg,RBC,350,478,1,101
189.jpg,RBC,291,403,201,314
189.jpg,RBC,317,455,321,445
189.jpg,RBC,434,568,89,185
189.jpg,RBC,540,640,103,218
189.jpg,RBC,95,200,1,74
189.jpg,WBC,393,597,175,391
190.jpg,RBC,208,310,290,380
190.jpg,RBC,313,423,310,401
190.jpg,RBC,469,579,338,443
190.jpg,RBC,530,640,169,274
190.jpg,RBC,211,321,166,271
190.jpg,RBC,207,317,64,169
190.jpg,RBC,292,414,34,154
190.jpg,RBC,367,471,139,240
190.jpg,RBC,425,539,106,223
190.jpg,RBC,417,531,233,319
190.jpg,RBC,455,574,1,101
190.jpg,RBC,139,229,86,191
190.jpg,RBC,1,101,103,207
190.jpg,RBC,10,110,200,298
190.jpg,RBC,416,500,249,362
190.jpg,WBC,10,236,291,480
191.jpg,RBC,192,292,376,473
191.jpg,RBC,301,419,320,424
191.jpg,RBC,433,510,273,358
191.jpg,RBC,434,528,368,454
191.jpg,RBC,507,574,381,454
191.jpg,RBC,554,640,297,401
191.jpg,RBC,115,210,166,275
191.jpg,RBC,9,104,330,439
191.jpg,RBC,23,121,254,356
191.jpg,RBC,129,234,275,370
191.jpg,RBC,96,186,337,415
191.jpg,RBC,169,264,110,219
191.jpg,RBC,320,426,1,108
191.jpg,RBC,531,624,48,164
191.jpg,RBC,79,203,26,134
191.jpg,WBC,274,473,101,334
192.jpg,RBC,21,118,187,288
192.jpg,RBC,194,291,91,192
192.jpg,RBC,543,640,230,331
192.jpg,RBC,431,548,134,239
192.jpg,RBC,210,303,203,301
192.jpg,RBC,118,206,1,81
192.jpg,RBC,169,257,371,452
192.jpg,RBC,38,163,78,177
192.jpg,RBC,383,483,61,156
192.jpg,WBC,366,493,295,417
193.jpg,WBC,158,285,77,198
193.jpg,RBC,233,343,274,379
193.jpg,RBC,288,398,66,171
193.jpg,RBC,356,446,251,345
193.jpg,RBC,455,545,295,389
193.jpg,RBC,419,509,312,406
193.jpg,RBC,332,457,365,474
193.jpg,RBC,199,297,221,309
193.jpg,RBC,86,215,323,437
193.jpg,RBC,50,160,1,92
193.jpg,RBC,174,273,16,96
193.jpg,RBC,406,517,1,89
193.jpg,RBC,517,628,136,225
193.jpg,RBC,521,632,197,286
193.jpg,RBC,546,640,248,345
193.jpg,RBC,464,558,101,198
193.jpg,RBC,411,505,65,162
193.jpg,RBC,421,515,134,231
193.jpg,RBC,416,520,158,258
193.jpg,RBC,391,495,160,260
193.jpg,RBC,350,454,182,282
193.jpg,RBC,50,172,238,342
193.jpg,RBC,454,580,408,480
193.jpg,RBC,1,89,366,480
193.jpg,Platelets,102,140,105,151
194.jpg,RBC,17,114,235,335
194.jpg,RBC,210,307,272,372
194.jpg,RBC,325,445,134,238
194.jpg,RBC,270,380,57,158
194.jpg,RBC,160,283,1,86
194.jpg,RBC,190,298,153,253
194.jpg,RBC,428,536,379,480
194.jpg,RBC,477,585,196,297
194.jpg,RBC,487,575,16,98
194.jpg,RBC,525,613,122,204
194.jpg,RBC,1,115,321,439
194.jpg,RBC,111,225,308,406
194.jpg,WBC,341,482,260,385
194.jpg,Platelets,306,345,342,373
194.jpg,Platelets,438,474,198,234
195.jpg,RBC,96,198,279,377
195.jpg,RBC,143,254,1,108
195.jpg,RBC,241,352,1,84
195.jpg,RBC,372,486,1,77
195.jpg,RBC,15,110,163,248
195.jpg,RBC,362,461,298,398
195.jpg,RBC,266,365,320,420
195.jpg,RBC,27,115,394,480
195.jpg,RBC,177,308,160,286
195.jpg,RBC,332,430,395,480
195.jpg,RBC,401,499,395,480
195.jpg,RBC,436,534,225,310
195.jpg,RBC,492,628,1,70
195.jpg,WBC,244,475,79,247
195.jpg,Platelets,122,157,13,52
196.jpg,RBC,201,314,223,322
196.jpg,RBC,1,89,252,357
196.jpg,RBC,203,292,336,441
196.jpg,RBC,507,624,293,422
196.jpg,RBC,464,577,76,175
196.jpg,RBC,6,141,33,169
196.jpg,RBC,106,188,229,325
196.jpg,RBC,196,289,146,221
196.jpg,WBC,211,338,4,132
196.jpg,Platelets,330,373,442,480
197.jpg,WBC,128,281,31,172
198.jpg,RBC,222,332,343,442
198.jpg,RBC,329,439,360,459
198.jpg,RBC,450,560,366,465
198.jpg,RBC,524,640,259,373
198.jpg,RBC,492,607,1,93
198.jpg,RBC,342,458,100,217
198.jpg,RBC,395,504,14,124
198.jpg,RBC,1,66,331,446
198.jpg,RBC,1,94,129,231
198.jpg,RBC,395,489,185,287
198.jpg,RBC,476,598,69,167
198.jpg,WBC,126,387,113,295
199.jpg,RBC,30,140,168,264
199.jpg,RBC,12,109,35,133
199.jpg,RBC,25,137,352,452
199.jpg,RBC,109,221,318,418
199.jpg,RBC,158,273,240,361
199.jpg,RBC,248,345,346,441
199.jpg,RBC,350,453,292,382
199.jpg,RBC,329,451,58,168
199.jpg,RBC,170,300,1,101
199.jpg,RBC,168,277,110,203
199.jpg,RBC,203,293,152,230
199.jpg,RBC,388,538,1,76
199.jpg,RBC,524,637,221,301
199.jpg,RBC,470,553,122,205
199.jpg,RBC,511,606,94,201
199.jpg,WBC,472,640,290,474
199.jpg,Platelets,413,482,230,303
199.jpg,Platelets,68,113,113,157
199.jpg,Platelets,112,164,25,64
200.jpg,WBC,350,543,181,359
200.jpg,WBC,310,458,351,480
200.jpg,Platelets,524,562,334,377
200.jpg,Platelets,52,90,85,128
200.jpg,RBC,127,259,130,270
200.jpg,RBC,97,205,298,415
200.jpg,RBC,1,107,336,453
200.jpg,RBC,62,174,407,480
200.jpg,RBC,518,602,1,98
200.jpg,RBC,484,568,17,128
200.jpg,RBC,452,537,34,145
200.jpg,RBC,409,494,54,165
200.jpg,RBC,358,443,84,195
200.jpg,RBC,555,640,282,393
200.jpg,RBC,571,640,352,464
200.jpg,RBC,102,175,23,128
200.jpg,RBC,143,226,22,126
200.jpg,RBC,278,372,16,121
200.jpg,RBC,207,320,283,401
201.jpg,RBC,328,430,181,281
201.jpg,RBC,15,130,1,96
201.jpg,RBC,435,549,154,266
201.jpg,RBC,104,218,240,338
201.jpg,RBC,524,638,363,460
201.jpg,RBC,513,627,20,117
201.jpg,RBC,228,343,51,160
201.jpg,RBC,373,464,69,149
201.jpg,Platelets,407,446,396,428
201.jpg,WBC,58,207,55,206
202.jpg,RBC,226,338,141,240
202.jpg,RBC,183,319,40,156
202.jpg,RBC,327,439,143,247
202.jpg,RBC,505,611,291,393
202.jpg,RBC,534,638,387,480
202.jpg,RBC,165,268,402,480
202.jpg,RBC,273,389,293,390
202.jpg,RBC,1,95,1,93
202.jpg,RBC,410,517,236,360
202.jpg,RBC,349,458,1,111
202.jpg,RBC,562,640,71,188
202.jpg,RBC,525,624,174,292
202.jpg,RBC,108,226,169,285
202.jpg,Platelets,233,281,1,46
202.jpg,WBC,329,541,355,480
203.jpg,RBC,470,551,282,370
203.jpg,RBC,479,566,342,429
203.jpg,RBC,566,640,322,424
203.jpg,RBC,301,412,329,443
203.jpg,RBC,254,335,231,323
203.jpg,RBC,30,134,313,426
203.jpg,RBC,155,236,94,208
203.jpg,RBC,203,311,310,440
203.jpg,WBC,238,414,53,210
204.jpg,WBC,261,424,219,381
204.jpg,RBC,228,374,13,121
204.jpg,RBC,321,437,117,236
204.jpg,RBC,478,594,83,202
204.jpg,RBC,435,551,147,266
204.jpg,RBC,414,530,220,339
204.jpg,RBC,480,579,250,352
204.jpg,RBC,478,577,304,406
204.jpg,RBC,455,554,353,455
204.jpg,RBC,531,630,310,412
204.jpg,RBC,1,80,12,128
204.jpg,RBC,76,198,1,109
204.jpg,RBC,427,562,1,114
204.jpg,Platelets,396,440,2,60
204.jpg,Platelets,210,252,419,453
204.jpg,RBC,196,294,111,220
204.jpg,RBC,25,123,151,260
204.jpg,RBC,43,132,410,480
204.jpg,RBC,124,213,410,480
204.jpg,RBC,1,98,373,460
205.jpg,RBC,16,107,152,252
205.jpg,RBC,18,119,261,363
205.jpg,RBC,40,137,369,479
205.jpg,RBC,203,324,70,171
205.jpg,RBC,87,208,113,214
205.jpg,RBC,112,233,1,101
205.jpg,RBC,340,461,50,151
205.jpg,RBC,427,548,214,316
205.jpg,RBC,424,545,314,416
205.jpg,RBC,530,640,381,480
205.jpg,RBC,455,583,101,225
205.jpg,Platelets,115,154,245,279
205.jpg,WBC,181,400,254,468
206.jpg,WBC,23,204,229,421
206.jpg,WBC,239,510,253,470
206.jpg,RBC,167,269,212,331
206.jpg,RBC,69,170,138,243
206.jpg,RBC,43,126,84,171
206.jpg,RBC,275,358,166,253
206.jpg,RBC,311,394,179,266
206.jpg,RBC,267,350,69,156
206.jpg,RBC,307,390,75,162
206.jpg,RBC,339,422,80,167
206.jpg,RBC,456,550,1,68
206.jpg,RBC,314,429,1,69
206.jpg,RBC,200,310,1,43
206.jpg,RBC,16,100,1,79
206.jpg,RBC,406,538,80,185
206.jpg,RBC,560,640,236,345
206.jpg,RBC,571,640,174,260
206.jpg,RBC,566,640,76,160
207.jpg,RBC,52,161,332,452
207.jpg,RBC,176,319,315,416
207.jpg,RBC,34,152,48,156
207.jpg,RBC,320,438,42,150
207.jpg,RBC,204,323,83,203
207.jpg,RBC,536,635,196,295
207.jpg,RBC,83,186,174,278
207.jpg,RBC,121,205,144,229
207.jpg,RBC,189,303,211,301
207.jpg,RBC,147,236,14,106
207.jpg,RBC,501,615,73,170
207.jpg,RBC,1,80,141,259
207.jpg,RBC,485,546,176,240
207.jpg,WBC,262,518,191,436
208.jpg,RBC,398,529,196,282
208.jpg,RBC,416,537,53,168
208.jpg,RBC,543,640,62,177
208.jpg,RBC,279,383,43,147
208.jpg,RBC,188,292,355,447
208.jpg,RBC,284,360,348,434
208.jpg,RBC,339,440,306,407
208.jpg,RBC,397,522,344,433
208.jpg,RBC,434,559,296,385
208.jpg,RBC,1,93,364,468
208.jpg,RBC,70,190,71,157
208.jpg,RBC,185,306,1,70
208.jpg,RBC,574,640,179,288
208.jpg,WBC,115,363,134,369
208.jpg,Platelets,24,71,291,327
209.jpg,WBC,46,279,58,264
210.jpg,RBC,300,427,365,474
210.jpg,RBC,487,614,17,126
210.jpg,RBC,160,265,200,300
210.jpg,RBC,69,193,8,109
210.jpg,RBC,181,286,91,191
210.jpg,RBC,82,191,280,394
210.jpg,RBC,509,618,252,366
210.jpg,RBC,83,207,128,253
210.jpg,WBC,173,306,358,480
211.jpg,RBC,475,583,145,235
211.jpg,RBC,207,315,149,239
211.jpg,RBC,12,120,232,322
211.jpg,RBC,492,600,365,455
211.jpg,RBC,515,623,318,408
211.jpg,RBC,109,225,171,273
211.jpg,RBC,3,119,329,442
211.jpg,RBC,1,117,327,440
211.jpg,WBC,309,551,199,417
212.jpg,WBC,387,564,1,102
212.jpg,RBC,178,287,2,113
212.jpg,RBC,114,223,154,265
212.jpg,RBC,102,211,60,171
212.jpg,RBC,42,151,70,181
212.jpg,RBC,1,94,112,227
212.jpg,RBC,2,113,171,287
212.jpg,RBC,424,535,270,386
212.jpg,RBC,173,282,362,460
212.jpg,RBC,86,195,358,456
212.jpg,RBC,253,350,151,245
212.jpg,RBC,497,608,196,294
212.jpg,RBC,317,426,351,471
212.jpg,RBC,202,329,280,394
212.jpg,RBC,295,422,202,316
212.jpg,RBC,436,574,94,210
212.jpg,RBC,294,407,78,194
212.jpg,Platelets,146,186,269,304
212.jpg,Platelets,282,322,425,460
213.jpg,RBC,396,492,113,207
213.jpg,RBC,183,277,119,285
213.jpg,RBC,377,482,204,315
213.jpg,RBC,490,624,91,235
213.jpg,RBC,527,640,1,97
213.jpg,RBC,92,202,264,370
213.jpg,WBC,249,446,25,205
214.jpg,RBC,360,469,170,286
214.jpg,RBC,375,479,1,110
214.jpg,RBC,239,362,156,294
214.jpg,RBC,478,581,188,284
214.jpg,RBC,449,541,86,183
214.jpg,RBC,146,246,24,117
214.jpg,RBC,51,167,267,354
214.jpg,RBC,169,258,234,312
214.jpg,RBC,174,264,283,396
214.jpg,RBC,573,640,198,336
214.jpg,RBC,93,208,113,238
214.jpg,WBC,242,457,266,471
215.jpg,WBC,330,494,302,438
215.jpg,Platelets,375,422,103,146
215.jpg,Platelets,483,530,184,227
215.jpg,RBC,363,483,141,255
215.jpg,RBC,274,394,161,275
215.jpg,RBC,215,335,219,333
215.jpg,RBC,97,217,335,449
215.jpg,RBC,5,125,262,376
215.jpg,RBC,50,170,229,343
215.jpg,RBC,1,104,102,197
215.jpg,RBC,72,176,98,193
215.jpg,RBC,521,625,109,204
215.jpg,RBC,581,640,100,194
215.jpg,RBC,378,475,1,76
215.jpg,RBC,209,318,1,111
215.jpg,RBC,117,207,1,87
215.jpg,RBC,568,639,347,461
215.jpg,RBC,168,288,84,198
215.jpg,RBC,221,341,361,475
216.jpg,RBC,26,124,217,319
216.jpg,RBC,131,229,225,327
216.jpg,RBC,64,162,115,217
216.jpg,RBC,1,82,113,213
216.jpg,RBC,265,360,173,271
216.jpg,RBC,166,292,131,222
216.jpg,RBC,138,256,64,137
216.jpg,RBC,34,150,1,81
216.jpg,RBC,462,592,54,162
216.jpg,RBC,345,471,1,74
216.jpg,RBC,248,349,71,173
216.jpg,RBC,420,524,181,299
216.jpg,RBC,478,582,167,269
216.jpg,RBC,69,167,369,471
216.jpg,RBC,376,474,293,395
216.jpg,WBC,171,399,285,480
217.jpg,WBC,151,329,118,279
217.jpg,RBC,121,242,323,440
217.jpg,RBC,324,418,115,236
217.jpg,RBC,450,542,329,442
217.jpg,RBC,427,519,364,477
217.jpg,RBC,230,346,333,449
217.jpg,RBC,448,549,91,168
217.jpg,RBC,570,640,290,403
217.jpg,RBC,523,637,69,174
217.jpg,RBC,334,451,219,337
217.jpg,RBC,449,566,227,345
217.jpg,RBC,66,160,155,276
217.jpg,Platelets,97,129,327,365
218.jpg,RBC,141,236,99,203
218.jpg,RBC,84,181,3,101
218.jpg,RBC,251,345,1,93
218.jpg,RBC,373,467,11,104
218.jpg,RBC,551,634,110,194
218.jpg,RBC,528,633,313,408
218.jpg,RBC,191,296,281,376
218.jpg,RBC,55,160,372,467
218.jpg,RBC,330,455,128,225
218.jpg,RBC,200,300,347,433
218.jpg,RBC,121,241,192,320
218.jpg,WBC,285,474,225,407
219.jpg,RBC,1,75,317,426
219.jpg,RBC,183,312,413,480
219.jpg,RBC,130,234,420,480
219.jpg,RBC,503,592,360,449
219.jpg,RBC,299,411,297,387
219.jpg,RBC,517,628,37,143
219.jpg,RBC,68,153,140,230
219.jpg,RBC,129,214,254,344
219.jpg,RBC,35,150,209,321
219.jpg,RBC,441,547,293,362
219.jpg,RBC,542,631,260,349
219.jpg,WBC,283,551,42,294
220.jpg,RBC,112,221,140,242
220.jpg,RBC,79,176,45,148
220.jpg,RBC,1,112,254,366
220.jpg,RBC,111,222,345,454
220.jpg,RBC,120,238,258,363
220.jpg,RBC,232,349,52,186
220.jpg,RBC,413,531,121,226
220.jpg,RBC,529,640,265,373
220.jpg,RBC,1,126,1,100
220.jpg,RBC,522,617,73,197
220.jpg,WBC,216,471,152,387
221.jpg,WBC,31,238,208,406
221.jpg,RBC,255,371,283,392
221.jpg,RBC,405,517,288,420
221.jpg,RBC,369,486,77,223
221.jpg,RBC,90,200,98,189
221.jpg,RBC,203,313,365,456
221.jpg,RBC,318,427,396,480
221.jpg,RBC,574,639,160,281
221.jpg,RBC,466,564,57,174
221.jpg,RBC,547,638,48,144
221.jpg,RBC,500,599,214,325
221.jpg,RBC,184,299,12,118
221.jpg,RBC,105,220,34,140
221.jpg,RBC,455,555,404,480
221.jpg,RBC,324,424,402,478
222.jpg,RBC,86,187,283,385
222.jpg,RBC,43,144,180,282
222.jpg,RBC,213,314,16,118
222.jpg,RBC,84,185,42,144
222.jpg,RBC,541,640,138,253
222.jpg,RBC,541,640,337,452
222.jpg,RBC,452,551,18,133
222.jpg,RBC,515,636,16,140
222.jpg,RBC,184,282,175,270
222.jpg,RBC,210,308,266,361
222.jpg,RBC,429,534,333,436
222.jpg,RBC,265,344,114,223
222.jpg,WBC,279,403,202,308
223.jpg,RBC,426,542,353,456
223.jpg,RBC,254,370,377,480
223.jpg,RBC,118,253,290,395
223.jpg,RBC,106,193,198,287
223.jpg,RBC,174,281,1,77
223.jpg,RBC,429,530,78,179
223.jpg,RBC,539,640,295,396
223.jpg,WBC,174,385,99,306
224.jpg,WBC,116,278,192,319
224.jpg,RBC,65,151,42,172
224.jpg,RBC,236,330,281,377
224.jpg,RBC,355,449,316,412
224.jpg,RBC,545,639,187,313
224.jpg,RBC,545,640,81,207
224.jpg,RBC,562,640,1,101
224.jpg,RBC,151,260,1,84
224.jpg,RBC,248,396,1,77
224.jpg,RBC,303,412,149,233
224.jpg,RBC,95,260,377,476
224.jpg,Platelets,401,451,179,215
224.jpg,Platelets,1,30,282,321
224.jpg,RBC,442,553,222,350
224.jpg,RBC,411,505,346,442
224.jpg,RBC,463,563,384,480
225.jpg,RBC,332,436,365,459
225.jpg,RBC,229,327,398,480
225.jpg,RBC,509,612,118,225
225.jpg,RBC,408,511,9,116
225.jpg,RBC,292,407,87,194
225.jpg,RBC,328,419,174,282
225.jpg,RBC,270,361,255,363
225.jpg,RBC,321,390,291,368
225.jpg,RBC,1,62,29,133
225.jpg,RBC,30,145,104,211
225.jpg,RBC,213,311,55,160
225.jpg,RBC,274,374,1,77
225.jpg,RBC,108,226,51,148
225.jpg,RBC,484,587,365,472
225.jpg,RBC,1,74,382,474
225.jpg,WBC,77,281,154,357
225.jpg,Platelets,9,43,323,352
226.jpg,RBC,167,289,298,410
226.jpg,RBC,1,104,295,398
226.jpg,RBC,443,547,49,152
226.jpg,RBC,395,499,71,174
226.jpg,RBC,337,451,110,239
226.jpg,RBC,187,313,141,254
226.jpg,RBC,93,198,1,95
226.jpg,RBC,186,299,52,154
226.jpg,RBC,313,421,1,85
226.jpg,RBC,285,379,263,355
226.jpg,RBC,291,391,326,417
226.jpg,RBC,291,391,376,467
226.jpg,RBC,409,509,388,479
226.jpg,RBC,74,179,296,409
226.jpg,WBC,482,640,268,453
226.jpg,Platelets,453,491,292,329
226.jpg,Platelets,247,280,7,50
227.jpg,RBC,216,321,243,333
227.jpg,RBC,535,640,184,302
227.jpg,RBC,158,284,136,215
227.jpg,RBC,221,324,383,464
227.jpg,RBC,453,556,50,131
227.jpg,RBC,309,412,135,216
227.jpg,RBC,1,94,355,448
227.jpg,RBC,102,199,1,78
227.jpg,RBC,117,214,398,476
227.jpg,RBC,543,640,401,480
227.jpg,RBC,362,460,390,469
227.jpg,WBC,98,211,235,351
228.jpg,WBC,87,298,112,298
228.jpg,Platelets,62,101,26,73
228.jpg,Platelets,15,53,309,350
228.jpg,Platelets,1,38,349,381
229.jpg,RBC,268,377,5,100
229.jpg,RBC,478,587,99,194
229.jpg,RBC,116,225,385,480
229.jpg,RBC,309,439,116,226
229.jpg,RBC,382,489,61,149
229.jpg,RBC,354,467,1,88
229.jpg,RBC,176,285,76,171
229.jpg,RBC,164,267,127,239
229.jpg,RBC,431,549,295,410
229.jpg,RBC,415,524,410,480
229.jpg,RBC,300,427,403,480
229.jpg,RBC,568,640,168,269
229.jpg,RBC,40,131,340,434
229.jpg,RBC,62,165,151,285
229.jpg,Platelets,261,295,394,434
229.jpg,WBC,243,452,208,400
230.jpg,RBC,430,539,111,205
230.jpg,RBC,329,430,121,212
230.jpg,RBC,393,494,366,457
230.jpg,RBC,37,158,12,137
230.jpg,RBC,262,409,1,111
230.jpg,RBC,171,282,204,297
230.jpg,RBC,225,304,312,395
230.jpg,RBC,317,416,350,429
230.jpg,RBC,507,626,323,436
230.jpg,RBC,237,346,99,205
230.jpg,RBC,420,521,18,129
230.jpg,WBC,274,410,236,355
231.jpg,RBC,385,502,66,191
231.jpg,RBC,261,367,73,157
231.jpg,RBC,483,587,156,303
231.jpg,RBC,380,480,269,372
231.jpg,RBC,80,192,1,81
231.jpg,RBC,447,522,410,480
231.jpg,RBC,203,334,350,456
231.jpg,RBC,318,406,338,433
231.jpg,RBC,1,100,142,253
231.jpg,RBC,506,606,21,132
231.jpg,RBC,566,640,392,480
231.jpg,WBC,188,387,165,340
231.jpg,RBC,100,206,198,282
231.jpg,RBC,139,265,304,413
232.jpg,RBC,509,621,147,254
232.jpg,RBC,444,514,146,258
232.jpg,RBC,345,457,219,328
232.jpg,RBC,287,407,340,445
232.jpg,RBC,1,86,154,245
232.jpg,RBC,303,389,87,178
232.jpg,RBC,380,466,12,103
232.jpg,RBC,563,639,251,350
232.jpg,RBC,83,182,1,99
232.jpg,RBC,52,163,88,181
232.jpg,WBC,2,187,247,440
232.jpg,Platelets,579,623,423,456
232.jpg,RBC,311,409,323,394
232.jpg,RBC,174,288,211,283
233.jpg,RBC,488,596,252,357
233.jpg,RBC,393,487,127,214
233.jpg,RBC,460,565,64,172
233.jpg,RBC,5,110,319,427
233.jpg,RBC,221,322,315,406
233.jpg,RBC,267,364,17,117
233.jpg,WBC,165,317,71,215
233.jpg,Platelets,549,585,405,444
233.jpg,Platelets,513,549,401,440
233.jpg,RBC,322,415,291,391
233.jpg,RBC,410,503,290,390
234.jpg,RBC,20,105,243,328
234.jpg,RBC,201,316,261,341
234.jpg,RBC,247,375,83,214
234.jpg,RBC,341,429,314,415
234.jpg,RBC,83,180,100,193
234.jpg,RBC,456,544,234,344
234.jpg,RBC,460,548,1,71
234.jpg,RBC,95,222,195,316
234.jpg,Platelets,42,185,345,480
234.jpg,Platelets,224,273,168,213
234.jpg,Platelets,345,396,198,239
234.jpg,Platelets,177,215,34,64
